"","ID","Long","Lat","Year","Month","Origin","Surface","Species","Abundance","Density","bathymetry","substrat","chl_mean","nppv_mean","o2_mean","o2_cv","o2_perc_25","temp_mean","temp_cv","temp_perc_90","sali_mean","sali_cv","sali_tresh_10","sali_perc_90","wave_mean"
"76","1996_3_3598_4",-0.8568,45.4656,1996,10,"NURSE",0.004467,"Solea solea",0,0,-5.60652160644531,"5",15.1275243759155,54.0066757202148,112.283203125,4.77678251266479,108.12085723877,20.5750217437744,12.1105222702026,23.1626815795898,9.25821208953857,36.1162948608398,82.3343734741211,12.4354257583618,"1"
"77","1996_3_3612_18",-0.9083,45.4333,1996,10,"NURSE",0.004017,"Solea solea",0,0,-4.32490205764771,"5",12.129054069519,30.8063068389893,108.024391174316,3.8701593875885,105.124420166016,19.5840797424316,11.6162843704224,22.0276165008545,17.4354801177979,17.9634552001953,1.00103664398193,20.8264942169189,"1"
"78","1996_3_3607_13",-0.8237,45.4395,1996,10,"NURSE",0.005298,"Solea solea",4,7.55001887504719,-4.71000003814697,"5",16.6267204284668,65.606559753418,114.412551879883,5.23008251190186,109.619041442871,21.0704803466797,12.3576354980469,23.7301998138428,5.16968202590942,45.1924819946289,123,8.23999977111816,"1"
"79","1996_3_3606_12",-0.8067,45.4548,1996,10,"NURSE",0.004752,"Solea solea",6,12.6262626262626,-4.14333343505859,"5",16.6267204284668,65.606559753418,114.412551879883,5.23008251190186,109.619041442871,21.0704803466797,12.3576354980469,23.7301998138428,5.16968202590942,45.1924819946289,123,8.23999977111816,"1"
"80","1996_3_3611_17",-0.8744,45.41,1996,10,"NURSE",0.004974,"Solea solea",3,6.0313630880579,-4.55999994277954,"5",15.1275243759155,54.0066757202148,112.283203125,4.77678251266479,108.12085723877,20.5750217437744,12.1105222702026,23.1626815795898,9.25821208953857,36.1162948608398,82.3343734741211,12.4354257583618,"1"
"81","1996_3_3614_20",-0.8127,45.4062,1996,10,"NURSE",0.004242,"Solea solea",0,0,-4.29333305358887,"5",16.6267204284668,65.606559753418,114.412551879883,5.23008251190186,109.619041442871,21.0704803466797,12.3576354980469,23.7301998138428,5.16968202590942,45.1924819946289,123,8.23999977111816,"1"
"67101","1996_1_920_6",-2.5287,47.5074,1996,9,"NURSE",0.005226,"Solea solea",49,93.7619594336012,-1.60902774333954,"6",9.47556591033936,66.8724517822266,108.840682983398,6.81841897964478,104.350646972656,16.21413230896,13.7573480606079,19.0454044342041,30.1327781677246,5.09825277328491,0,31.7131576538086,"2"
"68901","1996_1_934_20",-2.4815,47.5077,1996,9,"NURSE",0.004848,"Solea solea",24,49.5049504950495,-1.58333337306976,"6",9.52672100067139,64.9863357543945,108.532600402832,6.81277227401733,104.11840057373,16.4222450256348,13.7473058700562,19.1914005279541,29.6397476196289,5.40514755249023,0,31.277400970459,"1"
"6890.11","1996_1_918_4",-2.5555,47.4638,1996,9,"NURSE",0.005034,"Solea solea",10,19.8649185538339,-5.0377779006958,"6",9.52672100067139,64.9863357543945,108.532600402832,6.81277227401733,104.11840057373,16.4222450256348,13.7473058700562,19.1914005279541,29.6397476196289,5.40514755249023,0,31.277400970459,"2"
"6890.21","1996_1_937_23",-2.5237,47.4745,1996,9,"NURSE",0.00594,"Solea solea",17,28.6195286195286,-3.55039668083191,"6",9.52672100067139,64.9863357543945,108.532600402832,6.81277227401733,104.11840057373,16.4222450256348,13.7473058700562,19.1914005279541,29.6397476196289,5.40514755249023,0,31.277400970459,"2"
"6890.31","1996_1_938_24",-2.5106,47.4735,1996,9,"NURSE",0.005517,"Solea solea",11,19.9383723037883,-2.63809514045715,"4",9.52672100067139,64.9863357543945,108.532600402832,6.81277227401733,104.11840057373,16.4222450256348,13.7473058700562,19.1914005279541,29.6397476196289,5.40514755249023,0,31.277400970459,"2"
"70701","1996_1_941_27",-2.5342,47.4317,1996,9,"NURSE",0.005472,"Solea solea",0,0,-5.70816802978516,"2",9.31680965423584,66.0765151977539,109.108467102051,6.87365961074829,104.446380615234,16.0225162506104,13.147647857666,18.6742610931396,30.4654808044434,4.91545867919922,0,31.9962100982666,"2"
"14635","1996_4_3517_24",-1.1943,46.2602,1996,9,"NURSE",0.005625,"Solea solea",8,14.2222222222222,-1.1433333158493,"6",3.125,120.997268676758,105.302917480469,1.59411203861237,103.881072998047,19.4057235717773,13.7317276000977,22.2436008453369,32.0553588867188,1.60365831851959,0,32.850399017334,"1"
"20020","1996_3_3605_11",-0.7709,45.4194,1996,10,"NURSE",0.004701,"Solea solea",3,6.38162093171666,-3.5673611164093,"5",16.6267204284668,65.606559753418,114.412551879883,5.23008251190186,109.619041442871,21.0704803466797,12.3576354980469,23.7301998138428,5.16968202590942,45.1924819946289,123,8.23999977111816,"1"
"20199","1996_3_3603_9",-0.7552,45.3317,1996,10,"NURSE",0.004683,"Solea solea",0,0,-4.28999996185303,"5",16.6267204284668,65.606559753418,114.412551879883,5.23008251190186,109.619041442871,21.0704803466797,12.3576354980469,23.7301998138428,5.16968202590942,45.1924819946289,123,8.23999977111816,"1"
"183961","1996_3_3622_28",-1.1475,45.6637,1996,10,"NURSE",0.004428,"Solea solea",1,2.2583559168925,-13.2158336639404,"5",3.41899561882019,134.933288574219,105.49186706543,2.4648425579071,103.655937194824,17.4859733581543,9.29739856719971,19.6248378753662,32.5276107788086,3.9967098236084,0,33.9006576538086,"3"
"196611","1996_3_3599_5",-0.8405,45.4873,1996,10,"NURSE",0.004599,"Solea solea",0,0,-4.53818273544312,"5",15.1274852752686,54.0063781738281,112.283149719238,4.776771068573,108.120819091797,20.575008392334,12.1105165481567,23.1626663208008,9.25831604003906,36.1160621643066,82.3333358764648,12.4355335235596,"1"
"510","1997_1_957_5",-2.6672,47.4677,1997,9,"NURSE",0.005418,"Solea solea",1,1.84569952011812,-9.26594257354736,"6",9.62462139129639,67.5681304931641,114.324401855469,6.9414267539978,108.383010864258,17.1310729980469,12.4996509552002,19.6650104522705,32.4418907165527,4.1903977394104,0,34.1953811645508,"3"
"610","1997_1_982_30",-2.6495,47.465,1997,9,"NURSE",0.005214,"Solea solea",1,1.91791331031837,-8.4555549621582,"6",9.81590557098389,59.5626678466797,113.828514099121,6.83420896530151,107.960472106934,17.4435024261475,12.470362663269,20.0614757537842,31.5651779174805,4.66821479797363,0,33.3676490783691,"3"
"7","1997_1_975_23",-2.5758,47.484,1997,9,"NURSE",0.005406,"Solea solea",0,0,-6.54333305358887,"6",10.1028299331665,47.554557800293,113.084686279297,6.67338371276855,107.326675415039,17.912145614624,12.4264287948608,20.6561717987061,30.2501201629639,5.38493537902832,0,32.1260566711426,"3"
"102","1997_1_983_31",-2.6532,47.45,1997,9,"NURSE",0.00567,"Solea solea",2,3.52733686067019,-12.9799995422363,"6",9.62462139129639,67.5681304931641,114.324401855469,6.9414267539978,108.383010864258,17.1310729980469,12.4996509552002,19.6650104522705,32.4418907165527,4.1903977394104,0,34.1953811645508,"3"
"112","1997_1_988_36",-2.6333,47.4365,1997,9,"NURSE",0.005475,"Solea solea",1,1.82648401826484,-12.1322221755981,"6",9.81590557098389,59.5626678466797,113.828514099121,6.83420896530151,107.960472106934,17.4435024261475,12.470362663269,20.0614757537842,31.5651779174805,4.66821479797363,0,33.3676490783691,"3"
"121","1997_1_985_33",-2.62,47.4335,1997,9,"NURSE",0.005583,"Solea solea",0,0,-10.2781944274902,"6",10.0071897506714,51.557201385498,113.332626342773,6.72699117660522,107.537933349609,17.7559337615967,12.4410734176636,20.4579429626465,30.6884670257568,5.14603185653687,0,32.5399169921875,"3"
"132","1997_1_981_29",-2.5795,47.4345,1997,9,"NURSE",0.005664,"Solea solea",0,0,-8.14999961853027,"2",10.1984701156616,43.5519142150879,112.83674621582,6.61977577209473,107.115409851074,18.0683574676514,12.4117851257324,20.8544006347656,29.8117733001709,5.62383842468262,0,31.7122001647949,"3"
"142","1997_1_966_14",-2.5613,47.4507,1997,9,"NURSE",0.005649,"Solea solea",2,3.54044963710391,-6.98777770996094,"2",10.1984701156616,43.5519142150879,112.83674621582,6.61977577209473,107.115409851074,18.0683574676514,12.4117851257324,20.8544006347656,29.8117733001709,5.62383842468262,0,31.7122001647949,"3"
"162","1997_1_994_42",-2.6548,47.4192,1997,9,"NURSE",0.005562,"Solea solea",0,0,-15.710000038147,"6",9.62462139129639,67.5681304931641,114.324401855469,6.9414267539978,108.383010864258,17.1310729980469,12.4996509552002,19.6650104522705,32.4418907165527,4.1903977394104,0,34.1953811645508,"3"
"172","1997_1_993_41",-2.6402,47.43,1997,9,"NURSE",0.005412,"Solea solea",1,1.84774575018477,-14.3600006103516,"6",9.81590557098389,59.5626678466797,113.828514099121,6.83420896530151,107.960472106934,17.4435024261475,12.470362663269,20.0614757537842,31.5651779174805,4.66821479797363,0,33.3676490783691,"3"
"182","1997_1_967_15",-2.5737,47.4162,1997,9,"NURSE",0.005721,"Solea solea",0,0,-9.23999977111816,"2",10.1984672546387,43.5519409179688,112.836753845215,6.61978244781494,107.115409851074,18.0683536529541,12.4117851257324,20.8543949127197,29.8117828369141,5.62383413314819,0,31.7122077941895,"3"
"192","1997_1_969_17",-2.5577,47.4222,1997,9,"NURSE",0.005436,"Solea solea",0,0,-8.61999988555908,"2",10.0837726593018,44.7541275024414,113.127960205078,6.91305541992188,107.168746948242,17.8867053985596,12.4223890304565,20.5660266876221,30.2243766784668,5.42642688751221,0,32.0891418457031,"3"
"202","1997_1_973_21",-2.5295,47.4257,1997,9,"NURSE",0.005496,"Solea solea",0,0,-6.42077016830444,"2",9.96907806396484,45.9563102722168,113.419158935547,7.20632839202881,107.222076416016,17.7050590515137,12.4329919815063,20.277660369873,30.6369686126709,5.22901964187622,0,32.4660758972168,"3"
"212","1997_1_956_4",-2.6573,47.375,1997,9,"NURSE",0.005718,"Solea solea",0,0,-18.4233341217041,"6",8.30450057983398,93.6025848388672,112.717300415039,7.15492963790894,106.611953735352,16.196310043335,12.4289312362671,18.3146114349365,33.5001564025879,2.87025594711304,0,34.6119232177734,"3"
"221","1997_1_997_45",-2.625,47.3878,1997,9,"NURSE",0.005574,"Solea solea",6,10.7642626480086,-16.8766670227051,"6",9.29940319061279,69.0422439575195,113.486953735352,7.10089302062988,107.40567779541,17.0108165740967,12.453857421875,19.4190998077393,32.1929969787598,4.0965633392334,0,33.7577857971191,"3"
"231","1997_1_955_3",-2.6743,47.3483,1997,9,"NURSE",0.005625,"Solea solea",0,0,-22.1533336639404,"6",8.30450057983398,93.6025848388672,112.717300415039,7.15492963790894,106.611953735352,16.196310043335,12.4289312362671,18.3146114349365,33.5001564025879,2.87025594711304,0,34.6119232177734,"3"
"241","1997_1_996_44",-2.6268,47.3738,1997,9,"NURSE",0.005319,"Solea solea",1,1.88005264147396,-20.5822219848633,"6",8.7829008102417,78.5218276977539,113.145393371582,7.36757755279541,106.850883483887,16.5781307220459,12.4373531341553,18.7767219543457,32.8208160400391,3.52491188049316,0,34.1479225158691,"3"
"251","1997_1_998_46",-2.7018,47.3303,1997,9,"NURSE",0.005445,"Solea solea",1,1.83654729109275,-27.9599990844727,"2",7.21165752410889,119.780220031738,111.319236755371,7.0797290802002,105.336799621582,15.5517549514771,12.2026491165161,17.4775371551514,34.1154441833496,2.04424095153809,0,34.8520660400391,"3"
"261","1997_1_999_47",-2.6745,47.3217,1997,9,"NURSE",0.005505,"Solea solea",0,0,-26.6499996185303,"6",7.64443969726562,106.619804382324,111.913757324219,7.2616810798645,105.726425170898,15.728928565979,12.3935708999634,17.6394119262695,34.0292892456055,2.21018481254578,0,34.8201904296875,"3"
"271","1997_1_1000_48",-2.6267,47.3333,1997,9,"NURSE",0.005613,"Solea solea",0,0,-25.0900001525879,"6",8.26639747619629,88.0014114379883,112.803833007812,7.63426160812378,106.296089172363,16.1454448699951,12.4208488464355,18.1343441009521,33.4486312866211,2.95326042175293,0,34.5380592346191,"3"
"291","1997_5_47_92",-2.367,47.2123,1997,9,"NURSE",0.005514,"Solea solea",0,0,-8.756667137146,"4",9.87630653381348,49.3511199951172,115.21435546875,7.27981185913086,109.073265075684,18.0018348693848,12.952130317688,20.8807373046875,31.6346015930176,5.07658910751343,0,33.7157249450684,"3"
"301","1997_5_46_91",-2.3357,47.216,1997,9,"NURSE",0.005193,"Solea solea",0,0,-6.60333347320557,"3",10.8840465545654,30.3497257232666,116.507301330566,7.3690824508667,110.00016784668,18.2246646881104,13.1216888427734,21.0552082061768,30.9986114501953,5.771240234375,0,33.3467636108398,"3"
"311","1997_5_45_90",-2.3053,47.2097,1997,9,"NURSE",0.005205,"Solea solea",0,0,-4.75793647766113,"4",12.2436552047729,30.2832412719727,117.890716552734,7.90661716461182,110.719955444336,18.5195922851562,13.3176116943359,21.3943424224854,29.268627166748,6.91107511520386,0,31.8565654754639,"3"
"331","1997_5_44_80",-2.3663,47.1958,1997,9,"NURSE",0.00549,"Solea solea",0,0,-10.4455547332764,"2",9.87630653381348,49.3511199951172,115.21435546875,7.27981185913086,109.073265075684,18.0018348693848,12.952130317688,20.8807373046875,31.6346015930176,5.07658910751343,0,33.7157249450684,"3"
"341","1997_5_42_78",-2.329,47.1832,1997,9,"NURSE",0.005619,"Solea solea",0,0,-9.39333343505859,"4",10.8840465545654,30.3497257232666,116.507301330566,7.3690824508667,110.00016784668,18.2246646881104,13.1216888427734,21.0552082061768,30.9986114501953,5.771240234375,0,33.3467636108398,"3"
"351","1997_5_52_97",-2.3055,47.1827,1997,9,"NURSE",0.005553,"Solea solea",1,1.80082838105529,-8.64666652679443,"5",12.2436552047729,30.2832412719727,117.890716552734,7.90661716461182,110.719955444336,18.5195922851562,13.3176116943359,21.3943424224854,29.268627166748,6.91107511520386,0,31.8565654754639,"3"
"361","1997_5_34_70",-2.2667,47.1828,1997,9,"NURSE",0.005544,"Solea solea",0,0,-6.47888898849487,"5",13.6032638549805,30.2167568206787,119.274139404297,8.44415187835693,111.439743041992,18.8145198822021,13.5135354995728,21.7334747314453,27.5386428833008,8.05090999603271,0,30.3663673400879,"3"
"371","1997_5_36_72",-2.2593,47.1942,1997,9,"NURSE",0.005478,"Solea solea",0,0,-4.14666652679443,"4",14.9628410339355,30.1502723693848,120.657524108887,8.98167419433594,112.159515380859,19.1094398498535,13.709454536438,22.0726013183594,25.8086986541748,9.19071865081787,0,28.8762016296387,"3"
"381","1997_5_37_73",-2.4222,47.1742,1997,9,"NURSE",0.005085,"Solea solea",3,5.89970501474926,-19.0599994659424,"4",7.86084175109863,87.3547668457031,112.628471374512,7.10129022598267,107.219451904297,17.5561771392822,12.6130151748657,20.5318050384521,32.9065284729004,3.68730688095093,0,34.4535942077637,"3"
"391","1997_5_38_74",-2.3857,47.1695,1997,9,"NURSE",0.005217,"Solea solea",2,3.83362085489745,-15.9899997711182,"4",8.86857414245605,68.3529434204102,113.921409606934,7.19055128097534,108.146354675293,17.7790050506592,12.7825727462769,20.7062721252441,32.270565032959,4.38194799423218,0,34.084659576416,"3"
"401","1997_5_48_93",-2.3603,47.1697,1997,9,"NURSE",0.005406,"Solea solea",4,7.39918608953015,-13.7366666793823,"4",9.87630653381348,49.3511199951172,115.21435546875,7.27981185913086,109.073265075684,18.0018348693848,12.952130317688,20.8807373046875,31.6346015930176,5.07658910751343,0,33.7157249450684,"3"
"411","1997_5_50_95",-2.3468,47.1568,1997,9,"NURSE",0.002847,"Solea solea",5,17.5623463294696,-13.9399995803833,"4",10.8840465545654,30.3497257232666,116.507301330566,7.3690824508667,110.00016784668,18.2246646881104,13.1216888427734,21.0552082061768,30.9986114501953,5.771240234375,0,33.3467636108398,"3"
"421","1997_5_33_69",-2.2403,47.1798,1997,9,"NURSE",0.005766,"Solea solea",0,0,-4.82217407226562,"4",14.9628238677979,30.1503410339355,120.657524108887,8.98167705535889,112.159515380859,19.1094417572021,13.7094535827637,22.0726089477539,25.8087425231934,9.19068336486816,0,28.8762359619141,"3"
"431","1997_5_32_68",-2.2083,47.1787,1997,9,"NURSE",0.005727,"Solea solea",0,0,-2.25740742683411,"5",13.4486522674561,36.1303062438965,120.84497833252,9.2158727645874,111.851905822754,19.3067760467529,13.5953788757324,22.704475402832,29.6734867095947,6.12882232666016,0,31.8343677520752,"3"
"441","1997_5_51_96",-2.3203,47.143,1997,9,"NURSE",0.005487,"Solea solea",0,0,-18.9200000762939,"4",8.58447456359863,61.9980163574219,113.159759521484,5.96831130981445,107.98957824707,18.0853595733643,12.7684192657471,20.8594741821289,31.9447498321533,4.7132511138916,0,33.8511734008789,"3"
"451","1997_5_41_77",-2.3105,47.1427,1997,9,"NURSE",0.005568,"Solea solea",7,12.5718390804598,-16.6066665649414,"4",9.93135070800781,54.8210258483887,114.755378723145,6.56556844711304,108.890953063965,18.3712272644043,12.9751710891724,21.2079639434814,30.6730728149414,5.59501934051514,0,32.7828636169434,"3"
"461","1997_6_29_65",-2.1845,47.1097,1997,9,"NURSE",0.005349,"Solea solea",0,0,-6.79246234893799,"3",11.890175819397,43.0081100463867,119.037719726562,8.40148830413818,110.874702453613,19.1957893371582,13.3815269470215,22.5926990509033,31.220817565918,4.90739440917969,0,33.0143852233887,"3"
"471","1997_6_11_47",-2.3485,47.0753,1997,9,"NURSE",0.005508,"Solea solea",0,0,-17.7800006866455,"4",3.4278359413147,107.379272460938,105.639724731445,3.09649062156677,103.415245056152,17.577751159668,11.8807783126831,20.1883392333984,33.9757499694824,2.3730137348175,0,34.9210014343262,"3"
"481","1997_6_24_60",-2.256,47.0933,1997,9,"NURSE",0.002841,"Solea solea",0,0,-14.3199996948242,"4",7.94957113265991,61.1009254455566,112.524742126465,5.31689119338989,107.762031555176,18.6099987030029,12.7471036911011,21.5696125030518,32.7718391418457,3.69417428970337,0,34.186393737793,"3"
"491","1997_6_25_61",-2.1868,47.0818,1997,9,"NURSE",0.00546,"Solea solea",0,0,-10.3366670608521,"4",11.1109380722046,46.4470100402832,118.134094238281,7.99429607391357,110.386100769043,19.1402969360352,13.274600982666,22.5368118286133,31.9944820404053,4.29668045043945,0,33.6043930053711,"3"
"501","1997_6_12_48",-2.16,47.0918,1997,9,"NURSE",0.005718,"Solea solea",22,38.4749912556838,-9.02000045776367,"4",12.6915769577026,39.1200332641602,120.938652038574,9.33295154571533,111.698066711426,19.405445098877,13.5383501052856,23.0204124450684,31.6058216094971,4.59792327880859,0,33.3134078979492,"3"
"511","1997_6_13_49",-2.1388,47.0765,1997,9,"NURSE",0.005598,"Solea solea",70,125.044658806717,-7.45333337783813,"6",12.3388442993164,30.9797782897949,118.591064453125,8.63137531280518,109.95378112793,19.6770668029785,13.8107223510742,23.5072116851807,31.9739685058594,4.46273899078369,0,33.6875419616699,"3"
"521","1997_6_14_50",-2.1052,47.0717,1997,9,"NURSE",0.005475,"Solea solea",2,3.65296803652968,-4.93825387954712,"4",11.9861116409302,22.8395214080811,116.24348449707,7.92979860305786,108.209503173828,19.9486865997314,14.0830955505371,23.9940128326416,32.342113494873,4.32755470275879,0,34.0616760253906,"3"
"531","1997_6_22_58",-2.2073,47.0427,1997,9,"NURSE",0.002565,"Solea solea",0,0,-10.5,"4",10.0051755905151,54.2467346191406,115.549278259277,7.01481819152832,108.930099487305,19.2082500457764,13.3097038269043,22.6613025665283,32.422679901123,4.00382947921753,0,33.9499969482422,"3"
"541","1997_6_26_62",-2.153,47.0493,1997,9,"NURSE",0.00558,"Solea solea",0,0,-8.44333267211914,"4",11.0329647064209,50.8193969726562,117.061500549316,7.86376333236694,109.514106750488,19.5073738098145,13.5910024642944,23.2071437835693,32.248104095459,4.15865564346313,0,33.8318061828613,"3"
